College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Year
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624610,Information Technology,Stage-I,GSC,7977,82.67,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624610,Information Technology,Stage-I,GOBC,10330,80.97,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624610,Information Technology,Stage-I,LOPEN,6928,83.5,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624610,Information Technology,Stage-I,LSC,13862,78.75,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624610,Information Technology,Stage-I,LOBC,8732,82.08,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314624610,Information Technology,Stage-I,EWS,7624,82.92,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,GOPEN,15334,77.94,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,GSC,26390,72.68,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,GST,35039,68.11,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,GNTB,39550,64.0,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,GNTC,37557,66.16,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,GNTD,15367,77.9,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,GOBC,31256,70.32,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,LOPEN,31819,70.0,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,LSC,36359,67.17,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,LOBC,40417,62.78,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-I,EWS,37733,66.0,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-II,LSC,28591,71.61,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314629310,Electrical Engineering,Stage-II,LOBC,33755,68.89,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314637210,Electronics and Telecommunication Engg,Stage-I,GOPEN,17243,76.92,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314637210,Electronics and Telecommunication Engg,Stage-I,GSC,18656,76.23,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314637210,Electronics and Telecommunication Engg,Stage-I,GNTD,39867,63.59,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314637210,Electronics and Telecommunication Engg,Stage-I,GOBC,27015,72.38,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314637210,Electronics and Telecommunication Engg,Stage-I,LOPEN,23861,73.88,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314637210,Electronics and Telecommunication Engg,Stage-I,LSC,42638,56.34,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314637210,Electronics and Telecommunication Engg,Stage-I,LOBC,34188,68.63,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314637210,Electronics and Telecommunication Engg,Stage-I,EWS,33108,69.29,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314661210,Mechanical Engineering,Stage-I,GOPEN,39767,63.74,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314661210,Mechanical Engineering,Stage-I,GOBC,42480,57.28,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314661210,Mechanical Engineering,Stage-I,EWS,19751,75.71,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314661210,Mechanical Engineering,Stage-II,LOPEN,40706,62.33,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Stage-I,GOPEN,12121,79.83,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Stage-I,GSC,16746,77.17,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Stage-I,GNTA,14477,78.4,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Stage-I,GOBC,13992,78.69,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Stage-I,LOPEN,9612,81.44,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Stage-I,LOBC,10725,80.7,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314692010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology),Stage-I,EWS,12732,79.43,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314699510,Artificial Intelligence and Data Science,Stage-I,GOPEN,8780,82.06,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314699510,Artificial Intelligence and Data Science,Stage-I,GSC,14083,78.63,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314699510,Artificial Intelligence and Data Science,Stage-I,GNTA,34930,68.17,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314699510,Artificial Intelligence and Data Science,Stage-I,GOBC,11537,80.21,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314699510,Artificial Intelligence and Data Science,Stage-I,LOPEN,7207,83.26,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314699510,Artificial Intelligence and Data Science,Stage-I,LSC,27468,72.17,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314699510,Artificial Intelligence and Data Science,Stage-I,LOBC,14683,78.29,2024
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",Un-Aided,314699510,Artificial Intelligence and Data Science,Stage-I,EWS,11474,80.23,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314719110,Civil Engineering,Stage-I,GOPEN,43111,46.36,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314719110,Civil Engineering,Stage-I,LOPEN,16633,77.22,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314719110,Civil Engineering,Stage-I,PWD-O,34357,68.56,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,GOPEN,19351,75.89,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,GSC,29676,71.09,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,GNTA,28398,71.71,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,GNTC,20953,75.2,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,GNTD,28842,71.49,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,GOBC,24313,73.66,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,LOPEN,24306,73.66,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,LSC,40132,63.24,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,LOBC,29713,71.07,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314724510,Computer Engineering,Stage-I,EWS,16784,77.14,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314729310,Electrical Engineering,Stage-I,GOPEN,41601,60.42,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314729310,Electrical Engineering,Stage-I,GSC,43044,51.53,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314729310,Electrical Engineering,Stage-I,GOBC,41958,59.6,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314729310,Electrical Engineering,Stage-I,EWS,40717,62.3,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314729310,Electrical Engineering,Stage-II,LOPEN,42896,54.3,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314761210,Mechanical Engineering,Stage-I,GOPEN,42863,54.65,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314761210,Mechanical Engineering,Stage-I,LOPEN,28785,71.52,2024
3147,"Saraswati Education Society, Yadavrao Tasgaonkar Institute of Engineering & Technology, Karjat",Un-Aided,314761210,Mechanical Engineering,Stage-I,EWS,5241,85.03,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314824510,Computer Engineering,Stage-I,GOPEN,3781,86.57,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314824510,Computer Engineering,Stage-I,LOPEN,2766,87.94,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314824510,Computer Engineering,Stage-I,MI,9276,81.7,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314824610,Information Technology,Stage-I,GOPEN,4056,86.25,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314824610,Information Technology,Stage-I,LOPEN,2941,87.69,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314824610,Information Technology,Stage-I,MI,11410,80.27,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314825210,Cyber Security,Stage-I,GOPEN,5456,84.81,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314825210,Cyber Security,Stage-I,MI,13616,78.9,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314837210,Electronics and Telecommunication Engg,Stage-I,GOPEN,9267,81.71,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314837210,Electronics and Telecommunication Engg,Stage-I,MI,22548,74.46,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314890010,Electronics and Computer Science,Stage-I,GOPEN,11449,80.25,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314890010,Electronics and Computer Science,Stage-I,LOPEN,17013,77.03,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314890010,Electronics and Computer Science,Stage-I,MI,30237,70.8,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314899510,Artificial Intelligence and Data Science,Stage-I,GOPEN,5064,85.2,2024
3148,"Mahavir Education Trust's Shah & Anchor Kutchhi Engineering College, Mumbai",Jain,314899510,Artificial Intelligence and Data Science,Stage-I,MI,13222,79.14,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315419110,Civil Engineering,Stage-I,GOPEN,43096,48.58,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315419110,Civil Engineering,Stage-I,LOPEN,41045,61.63,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315419110,Civil Engineering,Stage-I,EWS,42153,58.84,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424510,Computer Engineering,Stage-I,GOPEN,1330,90.44,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424510,Computer Engineering,Stage-I,GOBC,5562,84.72,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424510,Computer Engineering,Stage-I,LSC,18414,76.33,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424510,Computer Engineering,Stage-I,LOBC,8101,82.57,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424510,Computer Engineering,Stage-I,EWS,8186,82.51,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424610,Information Technology,Stage-I,GOPEN,1727,89.66,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424610,Information Technology,Stage-I,GNTB,11544,80.2,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424610,Information Technology,Stage-I,GNTC,11143,80.43,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424610,Information Technology,Stage-I,GOBC,7838,82.75,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424610,Information Technology,Stage-I,LOPEN,7929,82.69,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424610,Information Technology,Stage-I,LSC,21063,75.14,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315424610,Information Technology,Stage-I,EWS,8543,82.23,2024
3154,"Saraswati Education Society's Saraswati College of Engineering,Kharghar Navi Mumbai",Un-Aided,315460210,Automobile Engineering,Stage-I,GOPEN,41381,60.89,2024
